,Errors,Epochs,Denominator,Algorithm,Parameters
9392,1.390849552986707,12,temporal,LAIS,"(0.25, 1)"
9393,2.6831261988773862,12,temporal,LAIS,"(0.5, 1)"
9394,0.4729441130424058,12,temporal,LAIS,"(1, 3)"
9395,0.8807289716068757,12,temporal,LAIS,"(1, 5)"
9396,0.17525736886295165,12,all,LAIS,"(0.25, 1)"
9397,0.2124366475968206,12,all,LAIS,"(0.5, 1)"
9398,0.17988068530909462,12,all,LAIS,"(1, 3)"
9399,0.113263607471283,12,all,LAIS,"(1, 5)"
9400,4.682940520353282,24,-,HAM,"(0.25, 1)"
9401,4.1714518965142675,24,-,HAM,"(0.5, 1)"
9402,1.1148842707678064,24,-,HAM,"(1, 3)"
9403,4.378365960092779,24,-,HAM,"(1, 5)"
9404,0.16035873978945975,12,spatial,LAIS,"(0.25, 1)"
9405,7.383668212135537,12,-,HAM,"(0.25, 1)"
9406,0.12838652359310312,12,spatial,LAIS,"(0.5, 1)"
9407,7.778239555268798,12,-,HAM,"(0.5, 1)"
9408,0.053151458909355465,12,spatial,LAIS,"(1, 3)"
9409,2.217256917690934,12,-,HAM,"(1, 3)"
9410,0.06334904106293296,12,spatial,LAIS,"(1, 5)"
9411,9.024458923159926,12,-,HAM,"(1, 5)"
9412,1.0643167117535048,12,temporal,LAIS,"(0.25, 1)"
9413,1.0160442135560483,12,temporal,LAIS,"(0.5, 1)"
9414,0.8339248071217776,12,temporal,LAIS,"(1, 3)"
9415,0.5856435269504552,12,temporal,LAIS,"(1, 5)"
9416,0.1507127825445048,12,all,LAIS,"(0.25, 1)"
9417,0.17836718966457002,12,all,LAIS,"(0.5, 1)"
9418,0.1427682141605046,12,all,LAIS,"(1, 3)"
9419,0.20882526462813086,12,all,LAIS,"(1, 5)"
9420,3.4641397783662256,24,-,HAM,"(0.25, 1)"
9421,3.440667382986456,24,-,HAM,"(0.5, 1)"
9422,0.83737280260133,24,-,HAM,"(1, 3)"
9423,4.4770690032349645,24,-,HAM,"(1, 5)"
9424,0.06991345308136078,12,spatial,LAIS,"(0.25, 1)"
9425,5.435658112704759,12,-,HAM,"(0.25, 1)"
9426,0.19035897925032907,12,spatial,LAIS,"(0.5, 1)"
9427,6.0484377606666815,12,-,HAM,"(0.5, 1)"
9428,0.10263880243641954,12,spatial,LAIS,"(1, 3)"
9429,2.4939010191123776,12,-,HAM,"(1, 3)"
